muscle,exercise,equipment,difficulty,link,image1,image2,video1,video2,step
Triceps,Bodyweight Chest Dips,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Chest/Bodyweight-Chest-Dips,https://www.musclewiki.com/media/uploads/male-bodyweight-bench-chest-dips-side.gif,https://www.musclewiki.com/media/uploads/male-bodyweight-bench-chest-dips-front.gif,https://www.youtube.com/watch?v=AsK5U_vJ5eQ%7C,https://www.youtube.com/watch?v=Z2c02dbshBA%7C,"1. 손으로 벤치의 가장자리를 잡고 발과 다리를 똑바로 유지하십시오.
2. 몸을 똑바로 내립니다.
3. 시작점까지 천천히 뒤로 누르십시오.
4. 팁 : 발을 바닥에서 내리고 체중을 더함으로써 더 어려워집니다."
Triceps,Elevated Pike Press,Bodyweight, Intermediate ,https://musclewiki.com/Bodyweight/Male/Traps/Elevated-Pike-Press,https://www.musclewiki.com/media/uploads/bodyweight-male-pikepushup-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-pikepushup-side.gif,https://youtu.be/xxWbfDg9oS0,https://youtu.be/0_STj-ThhUw,"1. 벤치 나 물체를 사용하여 발을 높이십시오.
2. 팔꿈치를 구부려 머리를 바닥쪽으로 내립니다.
3. 손을 뚫고 시작 파이크 위치로 돌아갑니다.
4. 반복하십시오"
Triceps,Diamond Push Ups,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Chest/Diamond-Push-Ups,https://www.musclewiki.com/media/uploads/bodyweight-male-diamondpushup-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-diamondpushup-side.gif,https://youtu.be/NGI2BZGnUuA,https://youtu.be/x6IIdrJPjps,"1. 인덱스 손가락과 엄지 손가락을 만져 다이아몬드 모양을 형성합니다.
2. 표준 푸시 업 위치를 사용하십시오
3. 가슴을 손으로 내리고 팔꿈치를 몸에 가깝게 유지하십시오.
4. 가슴이 바닥에 닿기 직전에 멈춘 다음 시작 위치로 뒤로 밀어냅니다."
Triceps,Dips,Bodyweight, Intermediate ,https://musclewiki.com/Bodyweight/Male/Chest/Dips,https://www.musclewiki.com/media/uploads/bodyweight-male-dips-front_5pJM6Vh.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-dips-side_5HAGnjr.gif,https://youtu.be/G4BqAiQ9mHs,https://youtu.be/qFeGkACfl2c,"1. 장비 위에 팔을 잠긴 상태에서 몸을 잡고
2. 앞으로 기대면서 천천히 몸을 내리고 팔꿈치를 벗겨냅니다.
3. 팔이 잠겨질 때까지 몸을 바로 올려 놓으십시오."
Triceps,Close Grip Bench Press,Barbell, Intermediate ,https://musclewiki.com/Barbell/Male/Triceps/Close-Grip-Bench-Press,https://www.musclewiki.com/media/uploads/barbell-male-closegripbenchpress-front.gif,https://www.musclewiki.com/media/uploads/barbell-male-closegripbenchpress-side.gif,https://youtu.be/b5tEUN9jsGY,https://youtu.be/f3Ucx8HEZ_Y,"1. 땅에 발을두고 벤치에 평평하게 놓으십시오.막대에 좁은 그립으로 팔을 똑바로 펴십시오.
2. 막대를 낮은 미드 가슴으로 낮 춥니 다
3. 팔꿈치를 잠글 때까지 천천히 막대를 올리십시오."
Triceps,Cable Pushdown,Cables, Beginner ,https://musclewiki.com/Cables/Male/Triceps/Cable-Pushdown,https://www.musclewiki.com/media/uploads/cable-male-pushdown-front.gif,https://www.musclewiki.com/media/uploads/cable-male-pushdown-side.gif,https://youtu.be/nN9RyjlSm0A,https://youtu.be/qOs9DDWkmxU,"1.이를 위해 첨부 파일을 사용할 수 있습니다.케이블은 기계 상단에 완전히 설정해야합니다.
2. 상단 팔을 옆에 붙이십시오.삼두근 계약을 느낄 때까지 팔꿈치를 연장하십시오."
Triceps,Cross Pushdown,Cables, Advanced ,https://musclewiki.com/Cables/Male/Triceps/Cross-Pushdown,https://www.musclewiki.com/media/uploads/cable-male-crosspushdown-side.gif,https://www.musclewiki.com/media/uploads/cable-male-crosspushdown-front.gif,https://youtu.be/p2gf2Kj5F7k,https://youtu.be/Dv-Rp8gQfmo,"1. 두 핸들을 사용하거나 첨부 파일이 전혀 사용되지 않습니다.케이블 크로스 오버의 양쪽을 상단으로 설정해야합니다.
2. 각 케이블을 반대 손에 잡는 기계의 중앙에 서십시오.상단 팔은 몸통과 함께 45도 각도에 있어야합니다.
3. 수축이 느껴질 때까지 팔꿈치를 연장 한 다음 시작 위치로 돌아갑니다."
Triceps,Cable Skullcrusher,Cables, Intermediate ,https://musclewiki.com/Cables/Male/Triceps/Cable-Skullcrusher,https://www.musclewiki.com/media/uploads/cable-male-skullcrusher-front.gif,https://www.musclewiki.com/media/uploads/cable-male-skullcrusher-side.gif,https://youtu.be/-lfnN7-uaiY,https://youtu.be/MtTZd-PFe8s,"1. 직선 막대, 로프, 쉬운 막대 또는 두 개의 핸들을 사용할 수 있습니다.케이블은 기계 상단까지 완전히 설정해야합니다.
2. 팔꿈치를 올라가고 머리 바로 뒤에 부착물을 사용하여 기계에서 멀어집니다.
3. 삼두근에 수축을 느낄 때까지 팔꿈치를 뻗은 다음 팔꿈치를 시작 위치로 다시 구부립니다."
Triceps,Cable Overhead Tricep Extension,Cables, Intermediate ,https://musclewiki.com/Cables/Male/Triceps/Cable-Overhead-Tricep-Extension,https://www.musclewiki.com/media/uploads/cable-male-ohtriext-front.gif,https://www.musclewiki.com/media/uploads/cable-male-ohtriext-side.gif,https://youtu.be/bz3YrCyQ7p0,https://youtu.be/WjepqXc_xhE,"1. 첨부 파일을 사용할 수 있습니다.케이블은 기계의 바닥까지이어야합니다.기계에서 멀리 얼굴을 맞추십시오.
2. 팔꿈치를 천장쪽으로 똑바로 향하게하십시오.
3. 거기에서 주먹이 천장을 향해 똑바로 향할 때까지 팔꿈치를 뻗어 있습니다."
Triceps,Overhead Tricep Extension,Band, Advanced ,https://musclewiki.com/Band/Male/Triceps/Overhead-Tricep-Extension,https://www.musclewiki.com/media/uploads/band-male-ohtriext-side.gif,https://www.musclewiki.com/media/uploads/band-male-ohtriext-front.gif,https://youtu.be/REiwayB5JnU,https://youtu.be/ke2tFpBYssE,"1. 밴드에 하나 또는 양쪽 발로 서십시오.밴드와 함께 머리 위로 올라가서 시작 위치로 올라갑니다.
2. 팔꿈치를 구부리고 확장하십시오."
Triceps,Pushdown,Band, Beginner ,https://musclewiki.com/Band/Male/Triceps/Pushdown,https://www.musclewiki.com/media/uploads/band-male-pushdown-side.gif,https://www.musclewiki.com/media/uploads/band-male-pushdown-front.gif,https://youtu.be/yvBkSTS-CRs,https://youtu.be/8lGePM05YTk,"1. 밴드를 시선 바로 위에 놓습니다.밴드가 팽팽해질 때까지 몇 걸음 떨어져 있습니다.
2. 엉덩이를 약간 뒤로 밀어 넣으십시오.팔꿈치를 연장하고 구부립니다."
Triceps,Band Pushup,Band, Beginner ,https://musclewiki.com/Band/Male/Chest/Band-Pushup,https://www.musclewiki.com/media/uploads/band-male-pushup-side.gif,https://www.musclewiki.com/media/uploads/band-male-pushup-front.gif,https://youtu.be/3z4t_VQL-hs,https://youtu.be/Gphesuo-uFE,"1. 미드 백 주위에 밴드를 반복하십시오.밴드의 끝은 엄지 손가락과 포인터 손가락 사이의 손 주위에 있어야합니다.
2.이 운동은 경험 수준에 따라 무릎이나 발가락에서 수행 할 수 있습니다.
3. 팔꿈치를 부러지면서 팔꿈치가 옆에있을 때까지 시작하십시오.그런 다음 팔꿈치를 다시 상단 위치로 뻗어 있습니다."
Triceps,Band Skullcrusher,Band, Advanced ,https://musclewiki.com/Band/Male/Triceps/Band-Skullcrusher,https://www.musclewiki.com/media/uploads/band-male-skullcrusher-side.gif,https://www.musclewiki.com/media/uploads/band-male-skullcrusher-front.gif,https://youtu.be/9-edvmUsDHQ,https://youtu.be/AyL0KjC9F7Y,no data
Triceps,Dumbbell Skullcrusher,Dumbbells, Intermediate ,https://musclewiki.com/Dumbbells/Male/Triceps/Dumbbell-Skullcrusher,https://www.musclewiki.com/media/uploads/male-dumbbell-skullcrusher-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-skullcrusher-front.gif,https://youtu.be/HqrvP6KNbOU,https://youtu.be/dsfJIf1Dx3A,"1. 주먹을 천장과 중립 그립으로 뻗은 바닥 또는 벤치에 평평하게 놓으십시오.
2. 주먹이 사원 옆에있을 때까지 팔꿈치를 부수십시오.그런 다음 팔꿈치를 뻗고 삼두근을 상단에서 구부립니다."
Triceps,Floor Press,Barbell, Advanced ,https://musclewiki.com/Barbell/Male/Chest/Floor-Press,https://www.musclewiki.com/media/uploads/male-barbell-floor-press-side_dpK7sz7.gif,https://www.musclewiki.com/media/uploads/male-barbell-floor-press-front_gKmljBI.gif,https://youtu.be/-Bhil0yKB1M,https://youtu.be/YRbGlyTFOA0,"1. 막대를 풀고 팔꿈치와 어깨를 부수십시오.
2. 팔꿈치를 바닥으로 가져 가서 1 초 동안 휴식을 취하여 담당자에서 모든 운동량을 제거한 다음 잠금으로 누릅니다."
Triceps,Barbell Skullcrusher,Barbell, Intermediate ,https://musclewiki.com/Barbell/Male/Triceps/Barbell-Skullcrusher,https://www.musclewiki.com/media/uploads/male-barbell-skullcrusher-side_B7Z6225.gif,https://www.musclewiki.com/media/uploads/male-barbell-skullcrusher-front_qpHWUa8.gif,https://youtu.be/PmzD06M6juc,https://youtu.be/SLu4oek-ECE,"1. 어깨 너비 그립을 잡습니다.팔꿈치를 부수십시오.팔꿈치를 집어 넣으십시오. 플레어를 꺼내지 마십시오.
2. 이마에서 몇 인치 떨어진 막대를 멈추고 팔꿈치를 백업하십시오."
Triceps,Barbell Overhead Tricep Extension,Barbell, Advanced ,https://musclewiki.com/Barbell/Male/Triceps/Barbell-Overhead-Tricep-Extension,https://www.musclewiki.com/media/uploads/male-barbell-overhead-extension-side.gif,https://www.musclewiki.com/media/uploads/male-barbell-overhead-extension-front.gif,https://youtu.be/EVa7Nu5DXOE,https://youtu.be/fFDddeZHNk4,"1. 막대를 오버 헤드로 제자리에 놓으십시오.팔꿈치를 넣는 동안 팔꿈치를 앞으로 밀어 넣으십시오.
2. 삼두근에 늘어나는 느낌을 찾으십시오.주먹이 천장을 가리킬 때까지 팔꿈치를 연장하십시오."
Shoulders,Side Lateral Raises,Dumbbells, Beginner ,https://musclewiki.com/Dumbbells/Male/Shoulders/Side-Lateral-Raises,https://www.musclewiki.com/media/uploads/male-dumbbell-lateral-raise-front.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-lateral-raise-side.gif,https://youtu.be/CJkGhtivFis,https://youtu.be/974w7PczxgI,"1. 양쪽에 아령으로 똑바로 서서 손바닥이 엉덩이를 향하고 있습니다.
2. 팔꿈치가 바닥과 평행을 이룰 때까지 팔꿈치에 약간의 구부러진 상태에서 양쪽에 팔을 들어 올리십시오.동작의 상단에서 일시 중지하십시오.
3. 팔을 천천히 시작 위치로 되돌립니다."
Shoulders,Bent Over Rear Delt Fly,Dumbbells, Intermediate ,https://musclewiki.com/Dumbbells/Male/Shoulders/Bent-Over-Rear-Delt-Fly,https://www.musclewiki.com/media/uploads/male-dumbbell-rear-delt-fly-front.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-rear-delt-fly-side.gif,https://youtu.be/NF0ihhXl-9k,https://youtu.be/4BXsClWuPrM,"1. 양손으로 아령으로 발이 약간 절을하면서 무릎을 구부리십시오.무릎 위로 등을 아치고 가슴 앞에서 닿는 무게로 시작하십시오.
2. 구부러진 팔꿈치로 팔을 어깨 수준까지 올려 모션 끝에서 일시 중지하십시오.
3. 팔을 다시 시작 위치로 천천히 아래로 내립니다."
Shoulders,Face Pulls,Machine, Intermediate ,https://musclewiki.com/Machine/Male/Shoulders/Face-Pulls,https://www.musclewiki.com/media/uploads/male-cable-face-pull-front.gif,https://www.musclewiki.com/media/uploads/male-cable-face-pull-side.gif,https://www.youtube.com/watch?v=VNuQNxV-isQ%7C,https://www.youtube.com/watch?v=nB-Mue7RVbw%7C,"1. 풀리를 향한 후 팔을 땅과 평행하게 유지하면서 몸무게를 잡아 당깁니다.
2. 손을 머리의 양쪽으로 뒤로 당기고 위치를 잡습니다.
3. 체중을 시작 위치로 천천히 되돌립니다.반복하다."
Shoulders,Seated Dumbbell Shoulder Press,Dumbbells, Beginner ,https://musclewiki.com/Dumbbells/Male/Shoulders/Seated-Dumbbell-Shoulder-Press,https://www.musclewiki.com/media/uploads/male-dumbbell-seated-shoulder-press-front.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-seated-shoulder-press-side.gif,https://www.youtube.com/watch?v=8HnbEetpoIg%7C,https://www.youtube.com/watch?v=Ndw1hWDhs8w%7C,"1. 등을 지원하는 벤치에 앉으십시오.손바닥으로 아령을 어깨 높이로 올리십시오.
2. 아령을 위쪽으로 올리고 계약 된 위치에서 일시 중지합니다.
3. 무게를 다시 시작 위치로 낮 춥니 다."
Shoulders,Front Raises,Dumbbells, Beginner ,https://musclewiki.com/Dumbbells/Male/Shoulders/Front-Raises,https://www.musclewiki.com/media/uploads/male-dumbbell-front-raise-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-front-raise-front.gif,https://youtu.be/vp_4BaApbGw,https://youtu.be/rbR9hmKz2Hs,"1. 옆에있는 아령으로 똑바로 세우면서 두 개의 아령을 잡습니다.
2. 덤벨이 시선이 될 때까지 팔꿈치가 완전히 연장되면서 두 개의 아령을 올리십시오.
3. 제어 방식으로 무게를 시작 위치로 낮추고 반복합니다."
Shoulders,Seated Bent Over Rear Delt Fly,Dumbbells, Intermediate ,https://musclewiki.com/Dumbbells/Male/Shoulders/Seated-Bent-Over-Rear-Delt-Fly,https://www.musclewiki.com/media/uploads/male-dumbbell-rear-delt-seated-fly-front.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-rear-delt-seated-fly-side.gif,https://youtu.be/GA0ngGb-kL8,https://youtu.be/qft99kQSjiU,"1. 양손으로 아령으로 발이 약간 절을하면서 무릎을 구부리십시오.무릎 위로 등을 아치고 가슴 앞에서 닿는 무게로 시작하십시오.
2. 구부러진 팔꿈치로 팔을 어깨 수준까지 올려 모션 끝에서 일시 중지하십시오.
3. 팔을 다시 시작 위치로 천천히 아래로 내립니다."
Shoulders,Rear Delt Row,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Shoulders/Rear-Delt-Row,https://www.musclewiki.com/media/uploads/kettlebell-male-reardeltrow-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-reardeltrow-side.gif,https://youtu.be/qOpOzVJUNY8,https://youtu.be/SonHvVs6PTA,"1. 발을 어깨 너비로두고 허벅지 앞에 양손으로 케틀벨을 잡고 서십시오.
2. 엉덩이를 앞으로 구부려 케틀벨을 바닥으로 가져 오는 동안 무릎을 약간 구부리고 등을 똑바로 유지하십시오.
3. 케틀벨을 상단 가슴쪽으로 위로 들어 올린 다음 케틀벨 벨을 낮추십시오."
Shoulders,Kettlebell Front Raise,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Shoulders/Kettlebell-Front-Raise,https://www.musclewiki.com/media/uploads/kettlebell-male-frontraise-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-frontraise-side.gif,https://youtu.be/OgIUqIjIxM8,https://youtu.be/TBR0prCGgX4,"1. 발을 어깨 너비로 똑바로 세우고 골반 앞에 케틀벨을 잡고 있습니다.
2. 팔을 똑바로 유지하고 케틀벨을 헤드 레벨보다 약간 높게 올리십시오.
3. 시작 위치로 돌아가서 반복하십시오."
Shoulders,Single Arm Rear Delt Fly,Kettlebells, Intermediate ,https://musclewiki.com/Kettlebells/Male/Shoulders/Single-Arm-Rear-Delt-Fly,https://www.musclewiki.com/media/uploads/kettlebell-male-sareardeltfly-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-sareardeltfly-side.gif,https://youtu.be/tnlr_-FLqsQ,https://youtu.be/vGsO15Sc62A,"1. 발을 어깨 너비와 함께 허벅지 앞쪽에 양손으로 잡고있는 것입니다.
2. 엉덩이를 앞으로 구부려 케틀벨을 바닥으로 가져 오는 동안 무릎을 약간 구부리고 등을 똑바로 유지하십시오.
3. 한 팔을 당신의 뒤에 가져 와서이 팔을 등에 놓으십시오.다른 팔을 사용하면 주전자를 팔 길이로 바닥에 가까이 두십시오.
4. 케틀벨을 몸 옆으로 향한 다음 중앙으로 돌아갑니다.반복하다."
Shoulders,Long Lever Lateral Raise,Kettlebells, Intermediate ,https://musclewiki.com/Kettlebells/Male/Shoulders/Long-Lever-Lateral-Raise,https://www.musclewiki.com/media/uploads/kettlebell-male-longleverlateralraise-side.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-longleverlateralraise-front.gif,https://youtu.be/tvXHl4aWftk,https://youtu.be/8y3iz93y9u0,"1. 한 손으로 케틀벨을 잡고 발
2. 팔을 똑바로 세우고, 케틀벨을 몸에서 머리 높이 주위로, 케틀벨을 단단히 붙잡고 손의 위치를 바꾸지 않도록합니다.
3. 시작 위치로 돌아가서 반복하십시오."
Shoulders,Single Arm Lateral Raise,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Shoulders/Single-Arm-Lateral-Raise,https://www.musclewiki.com/media/uploads/kettlebell-male-salateralraise-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-salateralraise-side.gif,https://youtu.be/fzEI7L3jv2M,https://youtu.be/8j187_SCVFU,"1. 한 손으로 케틀벨을 잡고 발
2. 팔을 똑바로 유지하려면 케틀벨을 몸에서 머리 높이 주위로 떨어 뜨리십시오.
3. 시작 위치로 돌아가서 반복하십시오."
Shoulders,Shoulders Stretch Variation Four,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Shoulders/Shoulders-Stretch-Variation-Four,https://www.musclewiki.com/media/uploads/male-strech-43-front_73MazEY.gif,https://www.musclewiki.com/media/uploads/male-strech-43-side_aZYiJHg.gif,https://youtu.be/mpPbbH481a4,https://youtu.be/KQiwB_7nDIw,"1. 발을 어깨 너비와 함께 서십시오.어깨 높이에서 가슴 앞쪽에 팔을 놓고 팔꿈치 위의 다른 팔 팔뚝을 눌러 스트레칭 팔을 손으로 연결합니다.
2. 팔을 똑바로 때까지 눌러 상부 몸통을 회전시켜 스트레치를 더 깊게 참여시킵니다.
3. 다른 팔로 반복하십시오."
Shoulders,Shoulders Stretch Variation Three,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Shoulders/Shoulders-Stretch-Variation-Three,https://www.musclewiki.com/media/uploads/male-strech-44-front.gif,https://www.musclewiki.com/media/uploads/male-strech-44-side.gif,https://youtu.be/NQMe2sFiOL4,https://youtu.be/aapE9w539mo,"1. 손의 꼭대기를 등의 작은 등에, 팔을 90도 각도로 놓습니다.
2. 다른 팔로 팔꿈치를 잡고 어깨가 스트레칭에 관여하는 것을 느낄 때까지 팔을 천천히 앞으로 당기십시오.스트레치의 정점에서 일시 중지하고 시작 위치로 돌아갑니다.
3. 시작 위치로 돌아가서 다른 팔로 반복하십시오."
